3938, -31.72, -7.30, 54.78
3944, -31.81, -7.31, 53.06
3948, -31.80, -7.44, 52.08
3954, -31.72, -7.50, 50.46
3958, -31.67, -7.48, 49.27
3964, -31.67, -7.62, 47.33
3968, -31.60, -7.65, 45.95
3974, -31.41, -7.42, 43.84
3978, -31.23, -7.21, 42.35
3984, -30.99, -6.76, 39.97
3988, -30.90, -6.46, 38.28
3994, -30.88, -6.09, 35.87
3998, -30.87, -5.82, 34.43
4004, -30.98, -5.52, 32.07
4008, -31.06, -5.57, 30.53
4014, -31.24, -5.39, 28.96
4018, -31.38, -5.21, 27.82
4024, -31.59, -5.41, 25.77
4028, -31.65, -5.52, 24.60
4034, -31.75, -5.34, 23.26
4038, -31.86, -5.21, 22.44
4044, -32.06, -5.15, 21.11
4048, -32.18, -5.18, 20.24
4054, -32.29, -5.08, 19.24
4058, -32.39, -5.02, 18.77
4064, -32.60, -4.98, 18.18
4068, -32.76, -5.08, 17.84
4074, -32.93, -5.37, 17.30
4078, -33.02, -5.50, 16.90
4084, -33.14, -5.74, 16.26
4088, -33.19, -5.89, 15.79
4094, -33.23, -6.13, 15.03
4098, -33.22, -6.34, 14.47
4104, -33.19, -6.76, 13.51
4108, -33.10, -7.02, 12.84
4114, -32.87, -7.33, 11.75
4118, -32.67, -7.44, 11.07
4124, -32.30, -7.47, 10.04
4128, -32.03, -7.39, 9.32
4134, -31.50, -7.46, 8.23
4138, -31.26, -7.52, 7.65
4144, -30.99, -7.55, 6.88
4148, -30.77, -7.57, 6.36
4153, -30.52, -7.64, 5.76
4159, -30.14, -7.70, 4.99
4163, -29.94, -7.79, 4.50
4169, -29.63, -7.85, 3.73
4173, -29.43, -7.88, 3.17
4179, -29.11, -7.99, 2.26
4183, -28.85, -8.02, 1.60
4189, -28.43, -8.21, 0.41
4193, -28.06, -8.21, -0.39
4199, -27.44, -8.07, -1.59
4203, -26.96, -8.01, -2.48
4209, -26.19, -7.93, -4.00
4213, -25.64, -7.82, -5.12
4219, -24.76, -7.33, -6.45
4223, -24.29, -6.97, -7.20
4229, -23.46, -6.43, -8.45
4233, -22.95, -5.87, -9.38
4239, -22.31, -5.04, -10.45
4243, -21.88, -4.56, -11.11
4249, -21.28, -3.84, -12.06
4253, -20.90, -3.25, -12.79
4259, -20.35, -2.40, -14.16
4263, -19.97, -1.83, -14.96
4269, -19.44, -1.02, -16.15
4273, -19.10, -0.52, -16.98
4279, -18.69, 0.16, -18.31
4283, -18.40, 0.60, -19.17
4289, -17.87, 1.13, -20.43
4293, -17.43, 1.35, -21.16
4298, -16.82, 1.62, -21.98
4302, -16.42, 1.82, -22.56
4309, -15.72, 2.32, -23.36
4313, -15.25, 2.76, -23.82
4319, -14.48, 3.40, -24.70
4323, -14.01, 3.78, -25.22
4329, -13.25, 4.57, -26.23
4333, -12.84, 5.38, -26.99
4339, -12.35, 6.71, -28.06
4343, -12.07, 7.55, -28.77
4349, -11.65, 8.65, -29.82
4353, -11.38, 9.33, -30.50
4358, -11.01, 10.46, -31.44
4362, -10.77, 11.28, -32.01
4368, -10.44, 12.52, -32.81
4372, -10.22, 13.39, -33.28
4379, -9.90, 14.82, -33.95
4383, -9.72, 15.72, -34.30
4389, -9.39, 17.03, -34.68
4393, -9.15, 17.87, -34.88
4398, -8.85, 18.83, -35.09
4404, -8.41, 19.91, -35.18
4408, -8.06, 20.53, -35.14
4413, -7.54, 21.29, -34.93
4417, -7.21, 21.76, -34.77
4423, -6.69, 22.55, -34.46
4427, -6.36, 23.23, -34.22
4433, -6.00, 24.40, -33.87
4437, -5.77, 25.13, -33.62
4444, -5.27, 26.00, -33.12
4448, -4.98, 26.36, -32.88
4454, -4.53, 27.03, -32.62
4458, -4.52, 27.55, -32.73
4464, -4.68, 28.26, -32.87
4468, -4.89, 28.59, -32.90
4473, -5.38, 28.73, -32.74
4477, -5.92, 28.70, -32.46
4483, -6.84, 28.65, -31.73
4487, -7.50, 28.83, -31.15
4493, -8.02, 29.51, -29.91
4497, -8.09, 30.64, -28.74
4503, -8.25, 32.33, -27.22
4507, -8.43, 33.35, -26.33
4513, -8.39, 34.47, -24.81
4517, -8.59, 35.12, -24.16
4523, -8.70, 35.82, -22.91
4527, -8.50, 36.02, -21.92
4534, -8.05, 36.23, -20.50
4538, -7.61, 36.44, -19.58
4544, -6.85, 36.75, -18.16
4548, -6.38, 36.82, -17.38
4553, -5.95, 37.04, -16.81
4557, -5.77, 37.31, -16.52
4563, -5.62, 37.76, -16.14
4567, -5.54, 37.93, -15.88
4573, -5.04, 37.94, -14.87
4577, -4.72, 38.00, -14.17
4583, -4.29, 38.12, -13.24
4587, -3.94, 38.25, -12.61
4593, -3.27, 38.61, -11.56
4597, -2.86, 38.98, -10.97
4603, -2.57, 39.57, -10.61
4607, -2.48, 39.88, -10.51
4613, -2.25, 40.20, -10.32
4617, -2.08, 40.45, -10.15
4622, -1.90, 40.76, -9.93
4628, -1.75, 41.21, -9.64
4632, -1.66, 41.53, -9.42
4638, -1.49, 42.07, -9.00
4642, -1.33, 42.47, -8.64
4648, -1.03, 43.11, -7.93
4652, -0.84, 43.47, -7.44
4658, -0.51, 43.92, -6.62
4662, -0.21, 44.21, -5.96
4668, 0.66, 44.68, -4.40
4672, 1.42, 44.95, -3.09
4678, 2.65, 45.27, -1.03
4682, 3.49, 45.44, 0.34
4688, 4.70, 45.66, 2.27
4692, 5.48, 45.78, 3.49
4698, 6.59, 45.84, 5.18
4702, 7.27, 45.73, 6.18
4708, 8.22, 45.54, 7.49
4712, 8.77, 45.62, 8.18
4718, 9.49, 46.08, 9.02
4722, 9.83, 46.38, 9.42
4728, 10.24, 46.76, 9.88
4732, 10.52, 47.00, 10.20
4738, 11.13, 47.42, 10.90
4742, 11.59, 47.69, 11.45
4748, 12.28, 48.00, 12.23
4752, 12.96, 48.05, 13.04
4758, 14.11, 47.83, 14.65
4762, 14.90, 47.47, 15.93
4768, 15.92, 46.64, 17.89
4772, 16.34, 45.86, 18.86
4778, 17.40, 44.69, 20.90
4782, 18.16, 43.92, 22.36
4788, 19.04, 42.63, 24.24
4792, 19.41, 41.76, 25.27
4798, 19.80, 40.52, 26.53
4802, 19.97, 39.73, 27.20
4808, 19.87, 38.70, 27.69
4812, 19.82, 38.35, 27.96
4818, 19.83, 37.83, 28.52
4822, 19.80, 37.48, 28.86
4828, 19.57, 36.89, 29.24
4832, 19.30, 36.44, 29.40
4838, 18.84, 35.78, 29.58
4842, 18.53, 35.38, 29.70
4848, 18.11, 34.88, 29.94
4852, 17.85, 34.57, 30.14
4857, 17.52, 34.14, 30.44
4863, 17.06, 33.55, 30.88
4868, 16.66, 33.05, 31.24
4872, 16.22, 32.63, 31.45
4877, 15.55, 32.07, 31.60
4883, 14.59, 31.31, 31.67
4887, 13.87, 30.73, 31.65
4893, 12.76, 29.41, 31.69
4897, 12.19, 28.43, 31.94
4903, 11.42, 27.05, 32.41
4907, 10.85, 26.12, 32.64
4913, 9.90, 24.59, 32.86
4917, 9.29, 23.62, 32.94
4923, 8.36, 22.20, 33.03
4927, 7.63, 21.35, 33.03
4933, 6.55, 20.47, 32.81
4937, 5.83, 19.84, 32.66
4943, 4.67, 18.80, 32.33
4947, 3.81, 18.02, 32.08
4953, 2.68, 16.95, 31.77
4957, 1.88, 16.17, 31.53
4963, 0.63, 14.91, 31.16
4967, -0.22, 14.10, 30.98
4973, -1.49, 12.89, 30.83
4977, -2.40, 12.06, 30.78
4983, -3.78, 10.76, 30.53
4987, -4.80, 9.62, 30.62
4993, -6.38, 7.47, 30.61
4997, -7.35, 6.12, 30.50
5003, -8.72, 4.16, 30.26
